,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
1162,,重庆福驹汽车销售服务股份有限公司,"106.56857064594963,29.57246217975074",,江津区双福镇绿城路12号圆润工业园区2栋C段,销售：023-63438999;服务：TBD,402247,重庆市,500000,重庆市,500100,渝中区,500103,,023-63438999,,,,,,,销售：023-63438999;服务：TBD,重庆市,51130,,023-63438999,023-63438999,,,,,,TBD,2020-11-09 15:02:00,2020-11-09 15:02:00,A29575,
1163,,上海格林威沪青汽车维修服务有限公司,"121.15608641999353,31.195077645886844",,上海市青浦区北青公路8955号No. 8955 Beiqing Rd  Qingpu district  Shanghai,销售：021-39871088;服务：021-39871094,201700,上海市,310000,上海市,310100,青浦区,310118,,021-39871088,,,,,,,销售：021-39871088;服务：021-39871094,上海市,21240,,021-39871088,021-39871088,,,,,,021-39871094,2020-11-09 15:02:00,2020-11-09 15:02:00,A28635,
1164,,南京溧水福联汽车销售服务有限公司,"119.03520641675732,31.694897195326643",,南京市溧水县经济开发区汽车4S工业园,销售：;服务：025-56205399,211200,江苏省,320000,南京市,320100,溧水区,320117,,,,,,,,,销售：;服务：025-56205399,南京市,21850,,025-56205399,025-56205399,,,,,,025-56205399,2020-11-09 15:02:00,2020-11-09 15:02:00,A30296,
1165,,天津捷世恒汽车销售服务有限公司,"117.38671333960212,39.17320481450718",,天津市静海县经济开发区金海道［宇川汽车园城］旁,销售：022-68298899;服务：022-68298906,300160,天津市,120000,天津市,120100,东丽区,120110,,022-68298899,,,,,,,销售：022-68298899;服务：022-68298906,天津市,11440,,022-68298899,022-68298899,,,,,,022-68298906,2020-11-09 15:02:00,2020-11-09 15:02:00,A25800,
1166,,珠海市众特汽车销售服务有限公司,"113.36784119312011,22.164198104037148",,珠海市斗门区井岸镇白藤六路7001号,销售：;服务：0756-2833755,519100,广东省,440000,珠海市,440400,斗门区,440403,,,,,,,,,销售：;服务：0756-2833755,珠海市,31230,,0756-2833755,0756-2833755,,,,,,0756-2833755,2020-11-09 15:02:00,2020-11-09 15:02:00,A26195,
1167,,广西宝福汽车销售服务有限公司,"119.758878356398,31.659784291798193",,河池市百旺开发区金水二级公路南侧South Jinshui Rd  Baiwang development Zone  Hechi,销售：0778-2259999;服务：0778-2273530,547000,江苏省,320000,常州市,320400,武进区,320412,,0778-2259999,,,,,,,销售：0778-2259999;服务：0778-2273530,常州市,31710,,0778-2259999,0778-2259999,,,,,,0778-2273530,2020-11-09 15:02:00,2020-11-09 15:02:00,A26635,
1168,,成都天钧科技有限公司,"103.99415653076736,30.611973394000696",,成都市武侯区智星二段18号No 18，Zhixing er duan，wuhou district. Chengdu,销售：;服务：TBD,610043,四川省,510000,成都市,510100,武侯区,510107,,,,,,,,,销售：;服务：TBD,成都市,51220,,TBD,TBD,,,,,,TBD,2020-11-09 15:02:00,2020-11-09 15:02:00,A18575,
1169,,滁州正丰汽车贸易服务有限公司,"118.32719732735887,32.257411726945385",,滁州市丰乐大道2589号（城南汽车工业园）No. 2589 Fengle Avenue  Chuzhou City,销售：0550-2136888;服务：0550-2199330,239000,安徽省,340000,滁州市,341100,南谯区,341103,,0550-2136888,,,,,,,销售：0550-2136888;服务：0550-2199330,滁州市,21670,,0550-2136888,0550-2136888,,,,,,0550-2199330,2020-11-09 15:02:00,2020-11-09 15:02:00,A25636,
1170,,天津远大汽车销售服务有限公司,"117.38139294725786,39.173179836165815",,天津空港经济区环河西路8号增2号No. 8 West Huanhe Rd  Economy development Zone，Tianjin,销售：;服务：022-59801680,300300,天津市,120000,天津市,120100,东丽区,120110,,,,,,,,,销售：;服务：022-59801680,天津市,11450,,022-59801680,022-59801680,,,,,,022-59801680,2020-11-09 15:02:00,2020-11-09 15:02:00,A28735,
1171,,十堰三喜汽车销售服务有限公司,"110.84823510203283,32.6579869236023",,湖北省十堰市浙江路万通工业园Wantong Industry Zone  Zhejiang Rd  Shiyan  Hubei,销售：;服务：0719-8121601,442000,湖北省,420000,十堰市,420300,张湾区,420303,,,,,,,,,销售：;服务：0719-8121601,十堰市,21450,,0719-8121601,0719-8121601,,,,,,0719-8121601,2020-11-09 15:02:00,2020-11-09 15:02:00,A23696,
1172,,湖南力天福驻汽车销售服务有限公司,"114.00970971765422,22.53971934319701",,长沙市雨花区万家丽路与黄谷路交汇处,销售：0731-89775888;服务：0731-89727707,410014,广东省,440000,深圳市,440300,福田区,440304,,0731-89775888,,,,,,,销售：0731-89775888;服务：0731-89727707,深圳市,31590,,0731-89775888,0731-89775888,,,,,,0731-89727707,2020-11-09 15:02:00,2020-11-09 15:02:00,A25735,
1173,,武汉永福盛汽车销售服务有限公司,"114.3925521590732,30.38499012843476",,TBD,销售：TBD;服务：TBD,,湖北省,420000,武汉市,420100,江夏区,420115,,TBD,,,,,,,销售：TBD;服务：TBD,武汉市,21480,,TBD,TBD,,,,,,TBD,2020-11-09 15:02:00,2020-11-09 15:02:00,A25895,
1174,,鹤壁市顺达尔汽车销售服务有限公司,"114.30805039616529,35.78732975562497",,鹤壁市淇滨区107国道与渤海路交叉口向北200米 200m north of acrossroad s of 107G Rd & Bohai Rd  qibin district  Hebi,销售：0392-3639999;服务：0392-3630001,458000,河南省,410000,鹤壁市,410600,淇滨区,410611,,0392-3639999,,,,,,,销售：0392-3639999;服务：0392-3630001,鹤壁市,21570,,0392-3639999,0392-3639999,,,,,,0392-3630001,2020-11-09 15:02:00,2020-11-09 15:02:00,A26436,
1175,,厦门信达通瑞汽车销售服务有限公司,"118.08173986153264,24.643288006302196",,厦门集美区后溪镇岩昌路167号（厦门北站汽车物流中心）No 167 Yanchang Rd  Houxi town  Jimei district  Xiamen ( Auto Logistics Center of Jimeihouxi),销售：0592-3131888;服务：0592-3131836,361000,福建省,350000,厦门市,350200,集美区,350211,,0592-3131888,,,,,,,销售：0592-3131888;服务：0592-3131836,厦门市,31500,,0592-3131888,0592-3131888,,,,,,0592-3131836,2020-11-09 15:02:00,2020-11-09 15:02:00,A28335,
1176,,云南健中冈商贸有限公司,"102.82232251949358,24.96564199585738",,云南省昆明市经开区国际汽车城统景路E-04号,销售：0871-68381111;服务：0871-68013832,650219,云南省,530000,昆明市,530100,官渡区,530111,,0871-68381111,,,,,,,销售：0871-68381111;服务：0871-68013832,昆明市,50400,,0871-68381111,0871-68381111,,,,,,0871-68013832,2020-11-09 15:02:00,2020-11-09 15:02:00,A24795,
1177,,绵阳安捷福信汽车销售服务有限公司,"104.63521640423585,31.467160631861095",,四川省绵阳市绵兴西路86号附1号No. 86-1  West mianxing Rd  Mianyang  Sichuan,销售：;服务：0816-2564488,621000,四川省,510000,绵阳市,510700,涪城区,510703,,,,,,,,,销售：;服务：0816-2564488,绵阳市,51300,,0816-2564488,0816-2564488,,,,,,0816-2564488,2020-11-09 15:02:00,2020-11-09 15:02:00,A24799,
1178,,昭通福鸿汽车销售服务有限公司,"103.78142941838257,27.40735221132951",,云南省昭通市昭阳工业园区XQ11-2号 XQ11-2  Zhaoyang Industry Zone  Zhaotong  Yunan,销售：0870-2865666;服务：08702863998,657000,云南省,530000,昭通市,530600,昭阳区,530602,,0870-2865666,,,,,,,销售：0870-2865666;服务：08702863998,昭通市,51610,,0870-2865666,0870-2865666,,,,,,08702863998,2020-11-09 15:02:00,2020-11-09 15:02:00,A25795,
1179,,陕西亿禾汽车销售服务有限公司,"114.00962957368374,22.540696731740546",,陕西省杨凌示范区杨扶路以西、四七七库以东杨凌中天致达汽车贸易有限公司院内,销售：;服务：TBD,712100,广东省,440000,深圳市,440300,福田区,440304,,,,,,,,,销售：;服务：TBD,深圳市,51450,,TBD,TBD,,,,,,TBD,2020-11-09 15:02:00,2020-11-09 15:02:00,A27817,
1180,,东阳市联鑫汽车有限公司,"120.22037145844027,29.292638019617094",,浙江省东阳市白云街道兴平西路438号Xingpingxi Rd  Baiyun Rd  Dongyang  Zhejiang,销售：;服务：0579-86897088,322100,浙江省,330000,金华市,330700,东阳市,330783,,,,,,,,,销售：;服务：0579-86897088,金华市,21840,,0579-86897088,0579-86897088,,,,,,0579-86897088,2020-11-09 15:02:00,2020-11-09 15:02:00,A29297,
1181,,永城市铭阳汽车销售有限公司,"116.44302959796929,33.901880870935415",,永城市东城区芒山路与建材路交汇处Acrossroad of Jiancai Rd & Mangshan Rd  Dongcheng district  Yongchen,销售：0370-5595555;服务：TBD,476600,河南省,410000,商丘市,411400,永城市,411481,,0370-5595555,,,,,,,销售：0370-5595555;服务：TBD,商丘市,21590,,0370-5595555,0370-5595555,,,,,,TBD,2020-11-09 15:02:00,2020-11-09 15:02:00,A28035,
1182,,西安市福威汽车贸易有限公司,"109.07115165033632,34.31379179101361",,西安市浐灞生态区通塬路1680号,销售：029-83336633;服务：029-83338125,710024,陕西省,610000,西安市,610100,灞桥区,610111,,029-83336633,,,,,,,销售：029-83336633;服务：029-83338125,西安市,51430,,029-83336633,029-83336633,,,,,,029-83338125,2020-11-09 15:02:00,2020-11-09 15:02:00,A24875,
1183,,四川申蓉广瑞汽车销售服务有限公司,"113.76807007811983,22.805056131902198",,成都市新都区竹园大道701号,销售：028-68618533;服务：028-68618522,610506,广东省,440000,东莞市,441900,,441900,,028-68618533,,,,,,,销售：028-68618533;服务：028-68618522,东莞市,51640,,028-68618533,028-68618533,,,,,,028-68618522,2020-11-09 15:02:00,2020-11-09 15:02:00,A26015,
1184,,亳州福铄汽车贸易有限公司,"116.58711786500383,33.25200564637088",,安徽省蒙城县汽车产业园园区路,销售：0558-2800888;服务：0558-2978166,233500,安徽省,340000,亳州市,341600,蒙城县,341622,,0558-2800888,,,,,,,销售：0558-2800888;服务：0558-2978166,亳州市,21730,,0558-2800888,0558-2800888,,,,,,0558-2978166,2020-11-09 15:02:00,2020-11-09 15:02:00,A28516,
1185,,上海协通福茂汽车销售服务有限公司,"121.41856594464714,31.372908665854645",,上海市宝山区潘泾路401号No. 401 Panjin Rd  Shanghai,销售：;服务：TBD,201906,上海市,310000,上海市,310100,宝山区,310113,,,,,,,,,销售：;服务：TBD,上海市,21250,,TBD,TBD,,,,,,TBD,2020-11-09 15:02:00,2020-11-09 15:02:00,A28855,
1186,,芜湖福禧汽车销售服务有限公司,"118.4351354058831,31.37782670922494",,芜湖市鸠江区鸠兹创业街芜湖汽车服务中心10号（福特4S店）No. 10 Wuhu Auto Service Center  Jiuzi Chuangye Street  Jiujiang District  Wuhu City,销售：0553-2667000;服务：0553-2667072,241000,安徽省,340000,芜湖市,340200,鸠江区,340207,,0553-2667000,,,,,,,销售：0553-2667000;服务：0553-2667072,芜湖市,21740,,0553-2667000,0553-2667000,,,,,,0553-2667072,2020-11-09 15:02:00,2020-11-09 15:02:00,A29715,
1187,,广西贵港市华福汽车销售服务有限公司,"109.56183878793072,23.116552065536954",,广西贵港市西环路与金港大道交汇处西南角,销售：0775-4238889;服务：0775-4596011,537100,广西壮族自治区,450000,贵港市,450800,港北区,450802,,0775-4238889,,,,,,,销售：0775-4238889;服务：0775-4596011,贵港市,31730,,0775-4238889,0775-4238889,,,,,,0775-4596011,2020-11-09 15:02:00,2020-11-09 15:02:00,A29636,
1188,,三门峡市兴源汽车销售服务有限公司,"111.2784048692566,34.743487801770236",,三门峡市湖滨区工业园交口乡野鹿村310国道南侧South of 310G Rd  Hubin Industry Zone  Sanmenxia,销售：0398-2987111;服务：0398-8525800,472099,河南省,410000,三门峡市,411200,湖滨区,411202,,0398-2987111,,,,,,,销售：0398-2987111;服务：0398-8525800,三门峡市,21580,,0398-2987111,0398-2987111,,,,,,0398-8525800,2020-11-09 15:02:00,2020-11-09 15:02:00,A26516,
1189,,黄冈威汉仙福汽车销售有限责任公司,"114.99935458904542,30.454560172369035",,湖北省黄冈市黄州国营农场榨舟街特1号No. 1 Zhaizhou Street  Huanggang  Hubei,销售：0713-8342518;服务：0713-8342539,438000,湖北省,420000,黄冈市,421100,黄州区,421102,,0713-8342518,,,,,,,销售：0713-8342518;服务：0713-8342539,黄冈市,21490,,0713-8342518,0713-8342518,,,,,,0713-8342539,2020-11-09 15:02:00,2020-11-09 15:02:00,A27995,
1190,,中山小榄中裕汽车有限公司,"113.26145831902406,22.670015243435664",,中山市小榄镇绩西文城东路6号,销售：0760-22281777;服务：0760-22833121,528400,广东省,440000,中山市,442000,,442000,,0760-22281777,,,,,,,销售：0760-22281777;服务：0760-22833121,中山市,31820,,0760-22281777,0760-22281777,,,,,,0760-22833121,2020-11-09 15:02:00,2020-11-09 15:02:00,A25656,
1191,,广州文华福瑞汽车销售有限公司,"113.49763469498069,22.961944421568543",,广州市番禺区石楼镇潮田工业区华山路23号 No. 23 Huashan Rd Shilou town  Panyu district  Guangzhou,销售：020-84846333;服务：020-39027029,511400,广东省,440000,广州市,440100,番禺区,440113,,020-84846333,,,,,,,销售：020-84846333;服务：020-39027029,广州市,30920,,020-84846333,020-84846333,,,,,,020-39027029,2020-11-09 15:02:00,2020-11-09 15:02:00,A25796,
1192,,新乡市凯隆汽车销售服务有限公司,"113.99921670250751,35.30519651469869",,新乡市金穗大道东段与新东大道交叉口东南角acrossroads of Jinhui Av & Xindong Av  Xinxiang,销售：0373-7773666;服务：0373-3673789,453000,河南省,410000,新乡市,410700,红旗区,410702,,0373-7773666,,,,,,,销售：0373-7773666;服务：0373-3673789,新乡市,20600,,0373-7773666,0373-7773666,,,,,,0373-3673789,2020-11-09 15:02:00,2020-11-09 15:02:00,A28315,
1193,,佛山市广物福恒汽车贸易有限公司,"113.19031982115482,23.18026717045716",,佛山市南海里水佛山一环水口路7出口(广佛汽车城) Yihuanshui Rd  Lishui Foshan ,销售：0757-85634666;服务：0757-85629726,522844,广东省,440000,佛山市,440600,南海区,440605,,0757-85634666,,,,,,,销售：0757-85634666;服务：0757-85629726,佛山市,31400,,0757-85634666,0757-85634666,,,,,,0757-85629726,2020-11-09 15:02:00,2020-11-09 15:02:00,A25657,
1194,,广元中鸿汽车销售服务有限公司,"105.78778279100793,32.42742476057955",,广元市经济技术开发区王家营工业园 Wangjiaying Industry Park  development Zone  Guangyuan,销售：0839-3356008;服务：0839-3356600,628000,四川省,510000,广元市,510800,利州区,510802,,0839-3356008,,,,,,,销售：0839-3356008;服务：0839-3356600,广元市,51620,,0839-3356008,0839-3356008,,,,,,0839-3356600,2020-11-09 15:02:00,2020-11-09 15:02:00,A25876,
1195,,安康福泽汽车销售服务有限公司,"109.01124282321477,32.72610045788166",,陕西省安康市高新技术产业开发区钻石东路2号,销售：0915-8169999;服务：0915-8160092,725011,陕西省,610000,安康市,610900,汉滨区,610902,,0915-8169999,,,,,,,销售：0915-8169999;服务：0915-8160092,安康市,51440,,0915-8169999,0915-8169999,,,,,,0915-8160092,2020-11-09 15:02:00,2020-11-09 15:02:00,A26515,
1196,,青海嘉悦汽车销售服务有限公司,"98.58578445125585,25.137279449855082",,青海省西宁经济技术南川工业园区兴川路6号No. 6 Xingchuan Rd  Nanchuan Industry Zone  Economy & Tech  Xining  Qinghai,销售：0971-5190002;服务：0971-5211225,810021,云南省,530000,保山市,530500,腾冲市,530581,,0971-5190002,,,,,,,销售：0971-5190002;服务：0971-5211225,保山市,50930,,0971-5190002,0971-5190002,,,,,,0971-5211225,2020-11-09 15:02:00,2020-11-09 15:02:00,A27635,
1197,,亳州市远景福润汽车销售服务有限责任公司,"115.77921291380558,33.841754715668806",,安徽省亳州市谯城区古井路1号No. 1 Gujing Rd Qiaocheng district   Bozhou  Anhui,销售：;服务：0558-5678936,236800,安徽省,340000,亳州市,341600,谯城区,341602,,,,,,,,,销售：;服务：0558-5678936,亳州市,21700,,0558-5678936,0558-5678936,,,,,,0558-5678936,2020-11-09 15:02:00,2020-11-09 15:02:00,A27655,
1198,,黄石威汉仙福汽车销售有限责任公司,"114.99872434424913,30.217211014967436",,湖北省黄石市下陆区发展大道一号No. 1 Development Zone  Xialu district  Huangshi  Hubei,销售：;服务：0714-6378100,,湖北省,420000,黄石市,420200,下陆区,420204,,,,,,,,,销售：;服务：0714-6378100,黄石市,21430,,0714-6378100,0714-6378100,,,,,,0714-6378100,2020-11-09 15:02:00,2020-11-09 15:02:00,A21535,
1199,,怀化津湘盈丰汽车销售服务有限公司,"110.01703863142758,27.528407133652674",,怀化市南环路西部汽车城,销售：0745-;服务：0745-2336069,418000,湖南省,430000,怀化市,431200,鹤城区,431202,,0745-,,,,,,,销售：0745-;服务：0745-2336069,怀化市,31570,,0745-,0745-,,,,,,0745-2336069,2020-11-09 15:02:00,2020-11-09 15:02:00,A22496,
1200,,泉州国骏汽车销售服务有限公司,"118.67395623421663,24.967288148922798",,泉州市洛江区塘西社区万虹公路边Wanhong Rd  Tangxi community  Luojiang district Quanzhou,销售：0595-28985888;服务：059522827999,362010,福建省,350000,泉州市,350500,洛江区,350504,,0595-28985888,,,,,,,销售：0595-28985888;服务：059522827999,泉州市,31470,,0595-28985888,0595-28985888,,,,,,059522827999,2020-11-09 15:02:00,2020-11-09 15:02:00,A22895,
1201,,钦州市恒驰汽车销售服务有限公司,"108.66081314171286,21.96807770220061",,钦州市扬帆大道华龙街6号No. 6 Hualong Rd Yangfan Av  Qinzhou,销售：;服务：0777-3890670,535000,广西壮族自治区,450000,钦州市,450700,钦北区,450703,,,,,,,,,销售：;服务：0777-3890670,钦州市,30780,,0777-3890670,0777-3890670,,,,,,0777-3890670,2020-11-09 15:02:00,2020-11-09 15:02:00,A25798,
1202,,成都福安达汽车销售服务有限公司,"103.95691153473452,30.700746231332733",,成都市文家大道16号No. 16  Wenjia Av  Chengdu,销售：028-62322282;服务：028-62322230,610091,四川省,510000,成都市,510100,青羊区,510105,,028-62322282,,,,,,,销售：028-62322282;服务：028-62322230,成都市,51270,,028-62322282,028-62322282,,,,,,028-62322230,2020-11-09 15:02:00,2020-11-09 15:02:00,A22415,
1203,,天水福汇达汽车销售有限公司,"105.88907745248318,34.56351182421979",,天水市花牛镇花牛村Huaniu village  Huaniu town  Tianshui,销售：0938-6837666;服务：0938-6837004,741002,甘肃省,620000,天水市,620500,麦积区,620503,,0938-6837666,,,,,,,销售：0938-6837666;服务：0938-6837004,天水市,50580,,0938-6837666,0938-6837666,,,,,,0938-6837004,2020-11-09 15:02:00,2020-11-09 15:02:00,A25095,
1204,,贵州林福汽车销售服务有限公司,"120.47399452247717,28.158045998554975",,兴义市坪东大道延伸段木贾物流园区logistics Park  Pingdong Av  Xingyi,销售：;服务：TBD,562400,浙江省,330000,温州市,330300,永嘉县,330324,,,,,,,,,销售：;服务：TBD,温州市,50740,,TBD,TBD,,,,,,TBD,2020-11-09 15:02:00,2020-11-09 15:02:00,A25879,
1205,,伊犁福鼎汽车销售服务有限公司,"120.23415266183461,27.33360866696168",,伊宁市巴彥岱镇218国道清伊高速路口汽车博览中心对面218G  Bayandaitown  Yining,销售：0999-8888261;服务：0999-8160298,835000,福建省,350000,宁德市,350900,福鼎市,350982,,0999-8888261,,,,,,,销售：0999-8888261;服务：0999-8160298,宁德市,50660,,0999-8888261,0999-8888261,,,,,,0999-8160298,2020-11-09 15:02:00,2020-11-09 15:02:00,A27615,
1206,,宁夏万易安汽车销售服务有限公司,"106.18213113485352,38.47109285201977",,石嘴山工业园贺工路与规划四路交叉口,销售：0952-5891000;服务：0952-5891616,753000,宁夏回族自治区,640000,银川市,640100,金凤区,640106,,0952-5891000,,,,,,,销售：0952-5891000;服务：0952-5891616,银川市,50840,,0952-5891000,0952-5891000,,,,,,0952-5891616,2020-11-09 15:02:00,2020-11-09 15:02:00,A27755,
1207,,盐城永宁新城汽车销售服务有限公司,"120.15332424994499,33.33971923347923",,盐城市盐都新区开元路35号No. 35 Kaiyuan Rd  Yandu district  Yancheng,销售：;服务：TBD,224000,江苏省,320000,盐城市,320900,盐都区,320903,,,,,,,,,销售：;服务：TBD,盐城市,21830,,TBD,TBD,,,,,,TBD,2020-11-09 15:02:00,2020-11-09 15:02:00,A28815,
1208,,南阳嘉华福尔汽车销售服务有限公司,"112.49511480073967,32.97741672632613",,南阳市卧龙路与雪枫路交叉口Acrossroads of Xuefeng Rd & Wolong Rd  Nanyang,销售：0377-60393888;服务：0377-61185505,473000,河南省,410000,南阳市,411300,卧龙区,411303,,0377-60393888,,,,,,,销售：0377-60393888;服务：0377-61185505,南阳市,11700,,0377-60393888,0377-60393888,,,,,,0377-61185505,2020-11-09 15:02:00,2020-11-09 15:02:00,A29955,
1209,,桂林市均富汽车销售有限公司,"110.33437737494404,25.361083397671045",,桂林市临川县八里街大西南汽车城Southwest Auto City  Bali street  Lingchuan  Guilin,销售：0773-2662818;服务：0773-2662803,541200,广西壮族自治区,450000,桂林市,450300,灵川县,450323,,0773-2662818,,,,,,,销售：0773-2662818;服务：0773-2662803,桂林市,31720,,0773-2662818,0773-2662818,,,,,,0773-2662803,2020-11-09 15:02:00,2020-11-09 15:02:00,A29635,
1210,,武汉三喜汽车销售服务有限公司,"114.39229801803,30.385234679334523",,武汉市江夏区庙山办事处庙山大道11号No. 11 Miaoshan AV  Miaoshan office  Jiangxia district  Wuhan,销售：027-52107333;服务：027-50528899,430200,湖北省,420000,武汉市,420100,江夏区,420115,,027-52107333,,,,,,,销售：027-52107333;服务：027-50528899,武汉市,21920,,027-52107333,027-52107333,,,,,,027-50528899,2020-11-09 15:02:00,2020-11-09 15:02:00,A32779,
1211,,德宏万福汽车销售服务有限公司,"98.58025561262258,24.43638014596449",,德宏州芒市广腊亮街丙门村Binmen village Guanglaliang Rd  Mangshi  Dehong,销售：;服务：0692-2276000,678400,云南省,530000,德宏傣族景颇族自治州,533100,芒市,533103,,,,,,,,,销售：;服务：0692-2276000,德宏傣族景颇族自治州,50390,,0692-2276000,0692-2276000,,,,,,0692-2276000,2020-11-09 15:02:00,2020-11-09 15:02:00,A23735,
1212,,高密润福汽车贸易有限公司,"119.79775328699293,36.43897795178051",,夷安大道中段  Middle Yian Av,销售：0536-2302123 2219558;服务：0536-2719716,261500,山东省,370000,潍坊市,370700,高密市,370785,,0536-2302123 2219558,,,,,,,销售：0536-2302123 2219558;服务：0536-2719716,潍坊市,11770,,0536-2302123 2219558,0536-2302123 2219558,,,,,,0536-2719716,2020-11-09 15:02:00,2020-11-09 15:02:00,A23775,
1213,,海南嘉德汽车销售服务有限公司,"100.63452260697396,36.297439202481385",,海口市琼山大道232号嘉德福特4S店Jiade Ford 4S store  No. 232 Qiongshan Av  Haikou,销售：0898-65786066;服务：0898-66833309,571126,青海省,630000,海南藏族自治州,632500,共和县,632521,,0898-65786066,,,,,,,销售：0898-65786066;服务：0898-66833309,海南藏族自治州,31810,,0898-65786066,0898-65786066,,,,,,0898-66833309,2020-11-09 15:02:00,2020-11-09 15:02:00,A21537,
1214,,上海永达通宝汽车销售服务有限公司,"121.48026436745604,31.350711854221625",,上海市宝山区长江西路977号No. 977  Changjiang West Rd.  Baoshan District  SH,销售：021-66208666;服务：021-66208666,200431,上海市,310000,上海市,310100,宝山区,310113,,021-66208666,,,,,,,销售：021-66208666;服务：021-66208666,上海市,20230,,021-66208666,021-66208666,,,,,,021-66208666,2020-11-09 15:02:00,2020-11-09 15:02:00,A02185,
1215,,驻马店铭阳汽车销售服务有限公司,"114.08128299822232,33.02493705711492",,驻马店驿城区开元大道与驿城大道交汇处,销售：;服务：TBD,000000,河南省,410000,驻马店市,411700,驿城区,411702,,,,,,,,,销售：;服务：TBD,驻马店市,21540,,TBD,TBD,,,,,,TBD,2020-11-09 15:02:00,2020-11-09 15:02:00,A21538,
1216,,宜春福顺达汽车销售服务有限公司,"114.42320936579314,27.852544193489013",,宜春市马王塘经济开发区Yichun Mawangtang Economic Development Distr. Yichun,销售：;服务：0795-3208865,346000,江西省,360000,宜春市,360900,袁州区,360902,,,,,,,,,销售：;服务：0795-3208865,宜春市,30670,,0795-3208865,0795-3208865,,,,,,0795-3208865,2020-11-09 15:02:00,2020-11-09 15:02:00,A21378,
1217,,青岛成泰达汽车销售服务有限公司,"120.43303695223848,36.415209131995816",,青岛即墨市黄河一路136号No. 136 Huangheiyi Rd  Jimo  Qingdao,销售：0532-89065111;服务：0532-89061527,266200,山东省,370000,青岛市,370200,即墨区,370215,,0532-89065111,,,,,,,销售：0532-89065111;服务：0532-89061527,青岛市,11740,,0532-89065111,0532-89065111,,,,,,0532-89061527,2020-11-09 15:02:00,2020-11-09 15:02:00,A23215,
1218,,雅安市兴康通汽车销售服务有限公司,"102.96888640488505,29.99916252292655",,四川省雅安市雨城区多营镇下坝村,销售：;服务：0835-2611057,625000,四川省,510000,雅安市,511800,雨城区,511802,,,,,,,,,销售：;服务：0835-2611057,雅安市,51630,,0835-2611057,0835-2611057,,,,,,0835-2611057,2020-11-09 15:02:00,2020-11-09 15:02:00,A25916,
1219,,新余丰源汽车销售服务有限公司,"114.88314332691574,27.803283260419594",,新余市仙女湖中心物流园区管理局Logistics bureau of Xiannv Lake  Yinxu,销售：0790-6799666;服务：0790-6799602,338000,江西省,360000,新余市,360500,渝水区,360502,,0790-6799666,,,,,,,销售：0790-6799666;服务：0790-6799602,新余市,31620,,0790-6799666,0790-6799666,,,,,,0790-6799602,2020-11-09 15:02:00,2020-11-09 15:02:00,A25495,
1220,,吉安市青原区永福达汽车有限公司,"115.0430858347109,27.128334658288793",,吉安市青原区青原大道汽车文化产业园Auto Industry Park  Qingyuan Ave. Qingyuan Distr. Jian  Jiangxi Province,销售：0796-2170000;服务：0796-2193816,343009,江西省,360000,吉安市,360800,青原区,360803,,0796-2170000,,,,,,,销售：0796-2170000;服务：0796-2193816,吉安市,30650,,0796-2170000,0796-2170000,,,,,,0796-2193816,2020-11-09 15:02:00,2020-11-09 15:02:00,A21376,
1221,,嘉兴美福汽车有限公司,"120.82276174150252,30.736532627634812",,嘉兴市中环南路南江路1402号No. 1402  Nanjiang Road  South Zhonghuan Road  Jiaxing City,销售：;服务：TBD,314000,浙江省,330000,嘉兴市,330400,南湖区,330402,,,,,,,,,销售：;服务：TBD,嘉兴市,21810,,TBD,TBD,,,,,,TBD,2020-11-09 15:02:00,2020-11-09 15:02:00,A24784,
1222,,吉林省信邦博瑞汽车销售服务有限公司,"126.5382143928278,43.885086216528755",,吉林市和平路3377号 No. 3377 Heping Rd  Jilin,销售：0432-62261555;服务：0432-62733889,132000,吉林省,220000,吉林市,220200,昌邑区,220202,,0432-62261555,,,,,,,销售：0432-62261555;服务：0432-62733889,吉林市,10780,,0432-62261555,0432-62261555,,,,,,0432-62733889,2020-11-09 15:02:00,2020-11-09 15:02:00,A19695,
1223,,泰安北方新福汽车销售服务有限公司,"116.81526991248533,35.78646165889276",,泰安市新泰市开发区双山路16号 No. 16  Suansan Rd  development Zone  Xintai Taian,销售：0538-7058628;服务：0538-7069757,271200,山东省,370000,泰安市,370900,宁阳县,370921,,0538-7058628,,,,,,,销售：0538-7058628;服务：0538-7069757,泰安市,11420,,0538-7058628,0538-7058628,,,,,,0538-7069757,2020-11-09 15:02:00,2020-11-09 15:02:00,A23315,
1224,,江西省福翔汽车有限公司,"115.92634687070746,28.62421072547777",,南昌市迎宾北大道755号No. 755 North Yingbin Rd  Nanchang,销售：0791-85228383;服务：0791-85228586,330001,江西省,360000,南昌市,360100,青云谱区,360104,,0791-85228383,,,,,,,销售：0791-85228383;服务：0791-85228586,南昌市,30680,,0791-85228383,0791-85228383,,,,,,0791-85228586,2020-11-09 15:02:00,2020-11-09 15:02:00,A22196,
